,EURUSD Curncy,JPYUSD Curncy,GBPUSD Curncy,CHFUSD Curncy,CADUSD Curncy,AUDUSD Curncy,HKDUSD Curncy,NOKUSD Curncy,SEKUSD Curncy
19/07/2007,1.3819,0.008198,2.0511,0.832,0.959,0.8794,0.12786,0.1746,0.150557
20/07/2007,1.3827,0.008257,2.0562,0.8327,0.9533,0.8803,0.12788,0.1745,0.150387
23/07/2007,1.3812,0.008242,2.0585,0.8291,0.9559,0.8836,0.12786,0.1746,0.150265
24/07/2007,1.3818,0.008282,2.0621,0.8286,0.9654,0.8833,0.12786,0.174,0.150023
25/07/2007,1.3714,0.008314,2.0517,0.8238,0.9602,0.883,0.12781,0.1721,0.14873
26/07/2007,1.3759,0.008399,2.0535,0.8308,0.953,0.8786,0.12779,0.172,0.148848
27/07/2007,1.3637,0.008422,2.0243,0.8271,0.9427,0.8519,0.12781,0.1697,0.148085
30/07/2007,1.3684,0.008433,2.0244,0.8321,0.9362,0.852,0.12781,0.171,0.148854
31/07/2007,1.3693,0.008388,2.0361,0.831,0.9399,0.8588,0.12777,0.1718,0.148772
01/08/2007,1.3671,0.008434,2.0306,0.8312,0.9454,0.8517,0.12774,0.1713,0.147785
02/08/2007,1.3696,0.008394,2.0353,0.83,0.9502,0.8582,0.12775,0.1723,0.148642
03/08/2007,1.3774,0.008437,2.041,0.8386,0.95,0.8548,0.12773,0.1734,0.149187
06/08/2007,1.3788,0.008452,2.0297,0.841,0.9515,0.8574,0.12772,0.173,0.149267
07/08/2007,1.3741,0.008437,2.0226,0.8363,0.9464,0.8534,0.12773,0.1719,0.148544
08/08/2007,1.3809,0.008351,2.0362,0.8369,0.9525,0.8615,0.12774,0.1736,0.149286
09/08/2007,1.3692,0.008428,2.0259,0.8355,0.946,0.852,0.12782,0.1724,0.147892
10/08/2007,1.3694,0.008455,2.0233,0.8341,0.9479,0.8445,0.12788,0.1715,0.147573
13/08/2007,1.362,0.008448,2.0115,0.8294,0.9506,0.8416,0.12781,0.1706,0.146194
14/08/2007,1.3575,0.008473,2.0002,0.8266,0.9401,0.838,0.12784,0.1701,0.14546
15/08/2007,1.3467,0.008522,1.9917,0.8202,0.9288,0.8226,0.12784,0.1696,0.143745
16/08/2007,1.3399,0.008917,1.9777,0.8239,0.9295,0.7839,0.12789,0.1668,0.142752
17/08/2007,1.3475,0.008747,1.9812,0.8291,0.9418,0.7977,0.12796,0.1685,0.144659
20/08/2007,1.3468,0.008748,1.983,0.8294,0.9449,0.7979,0.12792,0.1688,0.144051
21/08/2007,1.3479,0.008748,1.9819,0.8295,0.941,0.8004,0.12809,0.1681,0.143591
22/08/2007,1.3532,0.008699,1.9907,0.8291,0.9414,0.8043,0.12806,0.1695,0.144287
23/08/2007,1.3562,0.008643,2.0036,0.8299,0.9469,0.8142,0.12805,0.1704,0.144605
24/08/2007,1.3676,0.008613,2.0143,0.8325,0.9503,0.8273,0.1282,0.1718,0.146017
27/08/2007,1.3651,0.008614,2.0129,0.8314,0.9513,0.8293,0.12812,0.1716,0.145587
28/08/2007,1.3634,0.008709,2.0071,0.8329,0.9427,0.8224,0.12821,0.1716,0.145257
29/08/2007,1.3662,0.008668,2.0163,0.8339,0.9421,0.8165,0.12813,0.1715,0.145673
30/08/2007,1.3655,0.008623,2.0164,0.8317,0.9479,0.8183,0.12823,0.1717,0.145418
31/08/2007,1.363,0.008626,2.0171,0.8285,0.9481,0.8186,0.12826,0.1717,0.145172
03/09/2007,1.3625,0.008636,2.0189,0.827,0.9502,0.8208,0.12831,0.1714,0.144993
04/09/2007,1.3609,0.008611,2.014,0.8255,0.9522,0.8228,0.12828,0.1724,0.144807
05/09/2007,1.367,0.008674,2.0224,0.8314,0.9505,0.8258,0.12833,0.1729,0.145584
06/09/2007,1.3686,0.008666,2.0223,0.8319,0.9491,0.8269,0.12843,0.1733,0.146542
07/09/2007,1.3768,0.008817,2.0288,0.8424,0.9488,0.8266,0.12843,0.1741,0.147155
10/09/2007,1.3798,0.008818,2.0279,0.8435,0.949,0.8242,0.12855,0.1753,0.147512
11/09/2007,1.3829,0.00876,2.0303,0.8417,0.9579,0.8318,0.12843,0.176,0.148254
12/09/2007,1.3903,0.008759,2.031,0.8443,0.9646,0.8417,0.12841,0.1777,0.149891
13/09/2007,1.3896,0.008673,2.0311,0.8429,0.9689,0.8412,0.12839,0.1775,0.150049
14/09/2007,1.3875,0.008679,2.0075,0.84,0.9708,0.842,0.12841,0.1776,0.149437
17/09/2007,1.3867,0.008684,1.9956,0.842,0.9711,0.835,0.1284,0.1778,0.149381
18/09/2007,1.3875,0.008637,1.9987,0.8414,0.9768,0.8362,0.12837,0.1773,0.149496
19/09/2007,1.3959,0.00861,2.0008,0.844,0.9851,0.8547,0.12846,0.1793,0.151094
20/09/2007,1.4077,0.008736,2.0091,0.8531,0.9979,0.863,0.1285,0.181,0.152812
21/09/2007,1.4091,0.008654,2.0203,0.8521,1.0027,0.8667,0.12847,0.1808,0.153232
24/09/2007,1.4087,0.0087,2.0217,0.8521,0.9983,0.8672,0.12863,0.1811,0.153614
25/09/2007,1.4144,0.008732,2.0185,0.8573,0.9987,0.8698,0.12874,0.1815,0.153596
26/09/2007,1.4121,0.008647,2.0152,0.8538,0.9947,0.8744,0.12877,0.1814,0.152832
27/09/2007,1.4147,0.00864,2.0245,0.8527,0.9972,0.8786,0.12887,0.1833,0.153378
28/09/2007,1.4267,0.008711,2.0473,0.8574,1.0041,0.8879,0.12876,0.1848,0.154784
01/10/2007,1.423,0.008636,2.0432,0.8559,1.0069,0.8931,0.12871,0.1863,0.155065
02/10/2007,1.4157,0.008636,2.0408,0.851,1.0025,0.8844,0.12882,0.1841,0.153454
03/10/2007,1.4118,0.008579,2.0348,0.8477,1.0031,0.8856,0.12886,0.1841,0.153721
04/10/2007,1.4133,0.008583,2.0398,0.8514,1.0021,0.8884,0.12888,0.1836,0.153664
05/10/2007,1.4136,0.008551,2.0422,0.8494,1.0188,0.8975,0.12893,0.1848,0.154537
08/10/2007,1.4054,0.008519,2.0359,0.8438,1.0131,0.8948,0.12889,0.1829,0.153358
09/10/2007,1.4093,0.008549,2.0332,0.8451,1.0174,0.897,0.12886,0.1835,0.153747
10/10/2007,1.4145,0.00853,2.0427,0.8462,1.0187,0.8983,0.12893,0.1839,0.154876
11/10/2007,1.4217,0.008494,2.0336,0.8451,1.0267,0.9048,0.12896,0.1861,0.156098
12/10/2007,1.4179,0.008508,2.0361,0.8443,1.0261,0.9046,0.12896,0.1847,0.155712
15/10/2007,1.4212,0.008527,2.0419,0.8472,1.0239,0.8998,0.12897,0.1855,0.155837
16/10/2007,1.4157,0.00857,2.0323,0.8452,1.0212,0.8866,0.12895,0.1847,0.15452
17/10/2007,1.4194,0.008586,2.0374,0.8465,1.0255,0.8902,0.12898,0.1852,0.154968
18/10/2007,1.4286,0.008646,2.0452,0.855,1.0258,0.8936,0.12901,0.186,0.155635
19/10/2007,1.4301,0.008687,2.0518,0.853,1.0375,0.8904,0.12902,0.1858,0.155455
22/10/2007,1.4142,0.008749,2.0276,0.8486,1.0195,0.8801,0.12902,0.1826,0.15358
23/10/2007,1.4247,0.008719,2.0495,0.8521,1.0342,0.8952,0.12901,0.185,0.154915
24/10/2007,1.4236,0.008774,2.0473,0.8525,1.0292,0.8985,0.12902,0.1832,0.154326
25/10/2007,1.4305,0.008769,2.0504,0.8568,1.0349,0.9072,0.12902,0.1849,0.155404
26/10/2007,1.4393,0.008757,2.0523,0.86,1.0384,0.9184,0.12902,0.1863,0.156566
29/10/2007,1.4422,0.008717,2.0619,0.8582,1.0498,0.9201,0.12902,0.1873,0.156563
30/10/2007,1.4433,0.008704,2.0675,0.8612,1.0491,0.9188,0.12903,0.1871,0.156945
31/10/2007,1.4465,0.008682,2.079,0.8628,1.0525,0.9262,0.12902,0.1857,0.156983
01/11/2007,1.4439,0.008714,2.0817,0.8637,1.0545,0.9145,0.12892,0.1846,0.155978
02/11/2007,1.4505,0.008714,2.0894,0.8676,1.07,0.9233,0.12887,0.1854,0.156735
05/11/2007,1.4482,0.008734,2.0805,0.8676,1.0707,0.9203,0.12879,0.1861,0.156104
06/11/2007,1.4551,0.008731,2.0852,0.8731,1.0813,0.9258,0.1288,0.1869,0.157354
07/11/2007,1.4657,0.008838,2.1045,0.8823,1.0892,0.9366,0.1288,0.1891,0.158596
08/11/2007,1.4682,0.008891,2.1102,0.8877,1.0706,0.9246,0.12869,0.1898,0.158603
09/11/2007,1.4678,0.009019,2.0904,0.8904,1.0648,0.9117,0.12849,0.1882,0.158055
12/11/2007,1.4547,0.009098,2.064,0.8857,1.0377,0.8853,0.12831,0.1839,0.156726
13/11/2007,1.4599,0.009068,2.0729,0.8884,1.0365,0.8889,0.12843,0.1835,0.157581
14/11/2007,1.467,0.008971,2.0578,0.8908,1.0408,0.9012,0.12838,0.1849,0.159061
15/11/2007,1.4633,0.009025,2.0448,0.8909,1.0199,0.8902,0.12843,0.1827,0.158165
16/11/2007,1.4663,0.009024,2.0548,0.8957,1.0286,0.8929,0.1285,0.1824,0.158229
19/11/2007,1.4661,0.009086,2.0482,0.8955,1.0178,0.8854,0.12856,0.1815,0.158168
20/11/2007,1.4784,0.009089,2.0636,0.9016,1.0154,0.8883,0.12849,0.1855,0.159068
21/11/2007,1.4842,0.009206,2.063,0.9068,1.0113,0.8741,0.12852,0.1847,0.159229
22/11/2007,1.485,0.009222,2.0596,0.9083,1.0149,0.8703,0.12851,0.1849,0.15937
23/11/2007,1.4838,0.00924,2.0628,0.9069,1.0141,0.8778,0.12858,0.1853,0.159654
26/11/2007,1.4858,0.009235,2.0685,0.9087,1.0119,0.8778,0.12851,0.1852,0.160283
27/11/2007,1.4818,0.009207,2.065,0.9043,1.0037,0.8755,0.12844,0.1832,0.159032
28/11/2007,1.4772,0.009071,2.0709,0.8959,1.0134,0.8834,0.12846,0.1827,0.158052
29/11/2007,1.476,0.009117,2.0628,0.8946,1.001,0.8803,0.12837,0.1818,0.157157
30/11/2007,1.4633,0.00902,2.0564,0.8875,0.9991,0.8844,0.12843,0.181,0.157289
03/12/2007,1.4666,0.009052,2.0643,0.886,0.9996,0.8815,0.1284,0.1808,0.156096
04/12/2007,1.4756,0.009102,2.0575,0.8947,0.9877,0.8736,0.12834,0.1821,0.157087
05/12/2007,1.4668,0.009034,2.0266,0.8893,0.9863,0.8717,0.12832,0.1821,0.156123
06/12/2007,1.4651,0.008998,2.0301,0.8863,0.9895,0.8754,0.12832,0.183,0.155999
07/12/2007,1.4659,0.008953,2.0304,0.8853,0.9952,0.8761,0.12828,0.1826,0.156033
10/12/2007,1.4704,0.008953,2.0434,0.8863,0.9915,0.8838,0.12827,0.1839,0.156141
11/12/2007,1.4699,0.008947,2.0386,0.8821,0.99,0.8878,0.12826,0.1842,0.156085
12/12/2007,1.4686,0.008924,2.0456,0.8809,0.9833,0.8812,0.12822,0.1846,0.155865
13/12/2007,1.4613,0.008919,2.0398,0.8757,0.9785,0.874,0.12826,0.1839,0.154743
14/12/2007,1.443,0.00882,2.0173,0.8679,0.9846,0.8607,0.12823,0.1814,0.154024
17/12/2007,1.4382,0.008831,2.0212,0.8682,0.9938,0.8587,0.12825,0.1799,0.152322
18/12/2007,1.4409,0.008828,2.0135,0.8682,0.9912,0.8581,0.12819,0.1794,0.152416
19/12/2007,1.436,0.00882,1.9972,0.8655,0.9948,0.8583,0.12819,0.1793,0.151563
20/12/2007,1.4348,0.008855,1.9834,0.8651,1.0028,0.8586,0.12818,0.179,0.151866
21/12/2007,1.4382,0.008769,1.9835,0.8646,1.0074,0.8674,0.12819,0.1788,0.151515
24/12/2007,1.4406,0.008736,1.9765,0.8641,1.016,0.8712,0.12811,0.1797,0.151715
25/12/2007,1.4394,0.00876,1.9779,0.8623,1.0151,0.871,0.12813,0.1797,0.151559
26/12/2007,1.4504,0.008758,1.9835,0.8694,1.0175,0.8735,0.12811,0.181,0.153504
27/12/2007,1.4637,0.008803,1.995,0.8789,1.0196,0.877,0.12817,0.1835,0.154563
28/12/2007,1.4724,0.008866,1.9965,0.8871,1.02,0.8763,0.12815,0.1847,0.155875
31/12/2007,1.4583,0.008943,1.9827,0.8799,1.0093,0.8767,0.12822,0.1838,0.154487
01/01/2008,1.4608,0.008953,1.9869,0.8831,1.0016,0.8783,0.12821,0.1842,0.154943
02/01/2008,1.4732,0.009144,1.9801,0.896,1.0096,0.8804,0.12802,0.1852,0.156217
03/01/2008,1.4742,0.009127,1.975,0.8985,1.0118,0.8819,0.12811,0.187,0.157361
04/01/2008,1.4743,0.009212,1.974,0.9031,0.9988,0.8722,0.12818,0.1875,0.157667
07/01/2008,1.4687,0.009161,1.9711,0.8944,0.9955,0.8715,0.12819,0.186,0.15647
08/01/2008,1.4715,0.009143,1.9732,0.8976,1.0008,0.8816,0.12818,0.1863,0.156832
09/01/2008,1.4662,0.009135,1.9561,0.8963,0.9922,0.8801,0.12809,0.1857,0.155661
10/01/2008,1.4803,0.009154,1.9587,0.9074,0.9916,0.8948,0.12815,0.1895,0.158053
11/01/2008,1.4777,0.009177,1.9566,0.9089,0.9817,0.8909,0.12808,0.1896,0.157781
14/01/2008,1.4875,0.009246,1.9577,0.9153,0.9809,0.8962,0.12814,0.1899,0.158697
15/01/2008,1.4845,0.009342,1.9665,0.9165,0.9829,0.8883,0.12826,0.1884,0.15804
16/01/2008,1.4656,0.009321,1.9597,0.9093,0.9754,0.8786,0.12822,0.1845,0.155493
17/01/2008,1.4689,0.009341,1.9727,0.9099,0.9727,0.8824,0.12814,0.1837,0.155988
18/01/2008,1.4621,0.009347,1.9554,0.9088,0.9738,0.8792,0.12808,0.1829,0.155235
21/01/2008,1.4446,0.009428,1.944,0.9018,0.9688,0.861,0.12798,0.1799,0.152264
22/01/2008,1.4605,0.009358,1.9612,0.9097,0.9757,0.8687,0.12809,0.182,0.153814
23/01/2008,1.4558,0.009504,1.9511,0.9174,0.9704,0.8647,0.12806,0.1798,0.152859
24/01/2008,1.4734,0.009367,1.9711,0.9201,0.9901,0.8779,0.12805,0.1836,0.155539
25/01/2008,1.4682,0.009355,1.9832,0.9113,0.9933,0.8797,0.12808,0.1824,0.154698
28/01/2008,1.4782,0.009369,1.9839,0.9177,0.9964,0.8847,0.12808,0.1829,0.156255
29/01/2008,1.4773,0.009351,1.9858,0.9147,1.0008,0.8883,0.12812,0.1838,0.156437
30/01/2008,1.4786,0.009324,1.9865,0.9157,1.0057,0.8894,0.12816,0.1835,0.156905
31/01/2008,1.4849,0.009395,1.9888,0.9235,0.9966,0.8961,0.12825,0.1845,0.156798
01/02/2008,1.4803,0.009419,1.9651,0.9227,1.005,0.9043,0.12825,0.1842,0.157085
04/02/2008,1.4837,0.009371,1.9759,0.9202,1.0058,0.9083,0.12821,0.1851,0.157916
05/02/2008,1.4646,0.009357,1.9621,0.909,0.9935,0.8983,0.12823,0.1822,0.155312
06/02/2008,1.464,0.009372,1.962,0.9109,0.9958,0.8974,0.12819,0.1814,0.15554
07/02/2008,1.4484,0.009312,1.9424,0.9046,0.9909,0.8964,0.1282,0.18,0.153556
08/02/2008,1.4505,0.009306,1.9459,0.9058,1.0019,0.8956,0.1282,0.1807,0.154033
11/02/2008,1.4502,0.009358,1.9484,0.9067,0.9989,0.9042,0.12826,0.1809,0.153765
12/02/2008,1.4584,0.009313,1.9612,0.9075,1.0007,0.9043,0.12822,0.1822,0.155072
13/02/2008,1.4574,0.00925,1.9626,0.9023,1.0004,0.8941,0.1282,0.1826,0.155795
14/02/2008,1.463,0.009265,1.9693,0.9112,1.003,0.9029,0.12821,0.1848,0.156779
15/02/2008,1.4682,0.009289,1.9612,0.9156,0.9911,0.9091,0.12821,0.1854,0.157613
18/02/2008,1.4653,0.009244,1.9489,0.9073,0.9924,0.9129,0.1282,0.1856,0.157261
19/02/2008,1.4739,0.009298,1.9504,0.9144,0.9858,0.9212,0.12818,0.1876,0.158343
20/02/2008,1.4692,0.009245,1.9427,0.9084,0.9835,0.9169,0.12819,0.1865,0.157668
21/02/2008,1.4816,0.009317,1.9628,0.9185,0.991,0.9204,0.12822,0.1883,0.159182
22/02/2008,1.4827,0.009357,1.9669,0.9219,0.9843,0.9241,0.12827,0.188,0.159018
25/02/2008,1.4828,0.009266,1.9686,0.9204,1.0024,0.9244,0.12826,0.1879,0.159252
26/02/2008,1.4914,0.009302,1.981,0.9247,1.0173,0.9309,0.12831,0.1896,0.160222
27/02/2008,1.5125,0.009389,1.9888,0.9394,1.022,0.9421,0.12846,0.1925,0.162037
28/02/2008,1.5217,0.009485,1.9919,0.9521,1.0289,0.9488,0.1285,0.1933,0.162606
29/02/2008,1.5179,0.009595,1.9892,0.958,1.02,0.9309,0.12854,0.1919,0.161959
03/03/2008,1.5185,0.009659,1.9836,0.9594,1.0126,0.9408,0.12848,0.1929,0.162222
04/03/2008,1.5225,0.00973,1.9842,0.9662,1.0047,0.9249,0.12847,0.1934,0.162561
05/03/2008,1.5283,0.009626,1.9957,0.9663,1.0138,0.9329,0.12838,0.1951,0.163393
06/03/2008,1.5369,0.009713,2.0081,0.9742,1.0144,0.9314,0.1284,0.1952,0.163858
07/03/2008,1.5355,0.009737,2.0134,0.9757,1.0085,0.9268,0.12845,0.1937,0.163094
10/03/2008,1.5339,0.009822,2.0125,0.9813,1.0026,0.9166,0.12838,0.1939,0.163083
11/03/2008,1.5332,0.009697,2.0067,0.9698,1.0055,0.9269,0.12839,0.1943,0.163156
12/03/2008,1.5515,0.009799,2.0225,0.9815,1.0093,0.9332,0.12844,0.1962,0.1646
13/03/2008,1.5573,0.00989,2.0296,0.9851,1.0177,0.9443,0.12847,0.1958,0.165049
14/03/2008,1.5674,0.010022,2.0202,0.9974,1.0142,0.9374,0.12855,0.1953,0.165426
17/03/2008,1.5718,0.010295,2.0017,1.0123,0.9998,0.9135,0.12878,0.1949,0.165974
18/03/2008,1.5801,0.010139,2.0253,1.0087,1.0088,0.929,0.12868,0.1957,0.16715
19/03/2008,1.5669,0.01011,1.9883,1.0037,0.9925,0.9166,0.12862,0.1944,0.166721
20/03/2008,1.5468,0.010092,1.9848,0.9927,0.9763,0.9003,0.12856,0.1903,0.164081
21/03/2008,1.5432,0.010052,1.9818,0.992,0.9759,0.9021,0.12857,0.1901,0.164073
24/03/2008,1.542,0.009922,1.9854,0.9792,0.9825,0.9077,0.12857,0.1896,0.163381
25/03/2008,1.5597,0.009971,2.0012,0.9902,0.9843,0.917,0.12856,0.1929,0.165752
26/03/2008,1.5806,0.010072,2.0057,1.0089,0.9812,0.9166,0.12849,0.1971,0.168045
27/03/2008,1.5809,0.010032,2.0066,1.0072,0.9859,0.9205,0.12851,0.1969,0.168141
28/03/2008,1.5797,0.010054,1.9944,1.004,0.981,0.9175,0.12852,0.1957,0.16776
31/03/2008,1.5809,0.010014,1.9866,1.0078,0.9731,0.9136,0.12849,0.1967,0.168474
01/04/2008,1.5609,0.009825,1.9769,0.9888,0.9748,0.9047,0.12841,0.1926,0.166189
02/04/2008,1.5651,0.00975,1.9839,0.9878,0.9826,0.9132,0.12839,0.1944,0.167219
03/04/2008,1.5661,0.009765,1.9937,0.9901,0.991,0.9155,0.12836,0.1957,0.167336
04/04/2008,1.5738,0.009801,1.9933,0.9922,0.9913,0.9229,0.12836,0.1969,0.167581
07/04/2008,1.5695,0.009735,1.9852,0.984,0.9884,0.9271,0.12837,0.1975,0.16756
08/04/2008,1.5706,0.009752,1.9677,0.9864,0.9861,0.9286,0.12839,0.1976,0.167749
09/04/2008,1.5853,0.009836,1.9771,1.0013,0.9835,0.9302,0.12837,0.1996,0.16902
10/04/2008,1.5749,0.009826,1.9746,0.9931,0.983,0.9316,0.12845,0.1982,0.167635
11/04/2008,1.5808,0.009897,1.9692,0.9987,0.9778,0.9279,0.12838,0.1984,0.167742
14/04/2008,1.5817,0.009891,1.9811,0.9995,0.9797,0.9245,0.12835,0.1994,0.168152
15/04/2008,1.5796,0.009851,1.9628,0.9963,0.982,0.9245,0.12833,0.1996,0.167899
16/04/2008,1.5966,0.009846,1.9741,1.0015,0.9981,0.9398,0.12832,0.2022,0.169918
17/04/2008,1.5916,0.009768,1.9901,0.9962,0.9882,0.9367,0.12835,0.201,0.169055
18/04/2008,1.5818,0.009579,1.9979,0.9771,0.9915,0.9348,0.12829,0.1977,0.167458
21/04/2008,1.5884,0.009681,1.9805,0.9888,0.9945,0.9413,0.1283,0.1999,0.169607
22/04/2008,1.599,0.009733,1.9958,0.9978,0.9941,0.9451,0.12832,0.2019,0.171016
23/04/2008,1.5896,0.009672,1.9792,0.985,0.9805,0.9491,0.12827,0.2003,0.170145
24/04/2008,1.5666,0.009579,1.9707,0.9644,0.9846,0.9386,0.12836,0.1961,0.168011
25/04/2008,1.563,0.009583,1.9859,0.9653,0.9835,0.9334,0.12837,0.1953,0.167137
28/04/2008,1.5641,0.009579,1.9903,0.9666,0.9868,0.9392,0.12837,0.1961,0.167073
29/04/2008,1.5584,0.009648,1.9721,0.9658,0.986,0.9328,0.12832,0.1946,0.166553
30/04/2008,1.5571,0.009584,1.9833,0.9613,0.9916,0.9432,0.1283,0.1954,0.166614
01/05/2008,1.5456,0.009579,1.9731,0.9531,0.9802,0.9335,0.12831,0.1942,0.165303
02/05/2008,1.5424,0.009504,1.9717,0.9465,0.9815,0.9347,0.12828,0.1949,0.164704
05/05/2008,1.5491,0.009516,1.9681,0.9487,0.9866,0.9455,0.12831,0.197,0.165514
06/05/2008,1.5532,0.009546,1.9728,0.9521,0.9994,0.9492,0.12832,0.1976,0.166366
07/05/2008,1.5388,0.0095,1.953,0.9459,0.9971,0.9443,0.1283,0.1953,0.165161
08/05/2008,1.5421,0.009631,1.9563,0.9521,0.9857,0.9456,0.12829,0.1956,0.165857
09/05/2008,1.5483,0.009705,1.9539,0.9591,0.993,0.9436,0.12827,0.1965,0.166699
12/05/2008,1.555,0.00964,1.9608,0.9584,0.9964,0.9475,0.12828,0.1982,0.167471
13/05/2008,1.5507,0.009565,1.9475,0.952,0.9975,0.9422,0.12827,0.1975,0.166843
14/05/2008,1.5473,0.009502,1.9452,0.9476,0.9973,0.9347,0.12822,0.1972,0.166152
15/05/2008,1.5434,0.009529,1.9442,0.945,0.9977,0.9378,0.12821,0.1959,0.165429
16/05/2008,1.5577,0.009624,1.9572,0.9559,1.001,0.9557,0.12821,0.1991,0.16726
19/05/2008,1.5518,0.009569,1.948,0.9482,1.0081,0.9531,0.1282,0.1987,0.167154
20/05/2008,1.5676,0.009643,1.9707,0.9641,1.0072,0.9595,0.12821,0.2005,0.168758
21/05/2008,1.5756,0.009672,1.9657,0.9696,1.0166,0.9647,0.12819,0.2003,0.168966
22/05/2008,1.571,0.009612,1.9803,0.9688,1.014,0.956,0.1282,0.1995,0.168653
23/05/2008,1.5763,0.009699,1.9798,0.9772,1.0121,0.9592,0.12818,0.1996,0.169632
26/05/2008,1.5767,0.009664,1.9823,0.9757,1.0072,0.9596,0.12814,0.1993,0.169289
27/05/2008,1.5726,0.009608,1.9754,0.9719,1.0069,0.9595,0.1281,0.2001,0.169159
28/05/2008,1.5637,0.009563,1.9809,0.964,1.0108,0.9622,0.12812,0.1984,0.167531
29/05/2008,1.5508,0.009467,1.9745,0.9516,1.0122,0.9545,0.12814,0.1967,0.166435
30/05/2008,1.5555,0.009477,1.9823,0.9578,1.0055,0.956,0.12814,0.1962,0.166538
02/06/2008,1.5562,0.009595,1.9659,0.967,0.9984,0.9551,0.12814,0.1955,0.166037
03/06/2008,1.544,0.009501,1.9641,0.9577,0.9932,0.9533,0.12812,0.1938,0.165319
04/06/2008,1.5458,0.009533,1.9549,0.9617,0.9865,0.9603,0.12809,0.1938,0.165589
05/06/2008,1.5571,0.009444,1.9559,0.9623,0.981,0.9586,0.12808,0.1956,0.167045
06/06/2008,1.5779,0.009489,1.9708,0.9763,0.9815,0.9626,0.12806,0.1985,0.168791
09/06/2008,1.5672,0.009419,1.9728,0.9748,0.9787,0.9507,0.12806,0.1975,0.167749
10/06/2008,1.5475,0.009325,1.9538,0.9603,0.9771,0.9454,0.12804,0.1935,0.165295
11/06/2008,1.5555,0.009353,1.9652,0.968,0.9818,0.9476,0.12806,0.1944,0.165846
12/06/2008,1.5404,0.009261,1.9441,0.9568,0.978,0.9333,0.12798,0.1919,0.164147
13/06/2008,1.538,0.009261,1.9477,0.9539,0.9714,0.9389,0.12796,0.1908,0.16407
16/06/2008,1.5487,0.009249,1.9636,0.9588,0.98,0.9408,0.12805,0.1933,0.165397
17/06/2008,1.5521,0.009264,1.9569,0.9598,0.9803,0.9435,0.12804,0.1927,0.165621
18/06/2008,1.5516,0.009268,1.9581,0.9622,0.9825,0.9446,0.1281,0.1932,0.165276
19/06/2008,1.5502,0.009262,1.9731,0.9563,0.9862,0.9494,0.12808,0.193,0.164906
20/06/2008,1.5607,0.009314,1.9761,0.9663,0.9822,0.9534,0.12813,0.1943,0.166095
23/06/2008,1.5513,0.009271,1.9632,0.9561,0.9843,0.9521,0.1281,0.1939,0.165002
24/06/2008,1.5594,0.00927,1.9707,0.9621,0.987,0.9567,0.12808,0.1957,0.165712
25/06/2008,1.5574,0.009234,1.9679,0.9599,0.9868,0.9545,0.12808,0.1956,0.165579
26/06/2008,1.5734,0.009352,1.9873,0.9742,0.9891,0.9562,0.12813,0.1975,0.167207
27/06/2008,1.5794,0.009408,1.9951,0.9801,0.987,0.961,0.12817,0.1973,0.167207
30/06/2008,1.5736,0.009418,1.9908,0.9795,0.9824,0.9569,0.12824,0.1963,0.165879
01/07/2008,1.5808,0.009462,1.9951,0.983,0.9782,0.9543,0.12821,0.1974,0.167297
02/07/2008,1.5863,0.009434,1.9927,0.9844,0.9889,0.9628,0.12822,0.1974,0.167326
03/07/2008,1.5696,0.009373,1.982,0.974,0.9794,0.9594,0.12823,0.1963,0.166747
04/07/2008,1.5706,0.009366,1.9823,0.9754,0.9825,0.9635,0.12823,0.1967,0.167277
07/07/2008,1.5719,0.00935,1.9755,0.9749,0.983,0.9553,0.12817,0.1969,0.16714
08/07/2008,1.5654,0.009308,1.9683,0.9682,0.9793,0.9529,0.12817,0.1947,0.165831
09/07/2008,1.5729,0.009336,1.981,0.9701,0.9893,0.9579,0.12816,0.1956,0.166413
10/07/2008,1.5776,0.009341,1.9774,0.973,0.9893,0.9617,0.12815,0.1954,0.166621
11/07/2008,1.5938,0.009422,1.9888,0.9832,0.9904,0.9663,0.12813,0.1971,0.167857
14/07/2008,1.5927,0.009419,1.9948,0.9848,0.9948,0.972,0.12814,0.1978,0.167864
15/07/2008,1.5916,0.009535,2.003,0.9905,0.9993,0.9798,0.12826,0.1979,0.167805
16/07/2008,1.5833,0.009542,1.9978,0.984,0.9983,0.9743,0.12821,0.196,0.166276
17/07/2008,1.5862,0.009446,2.0022,0.9808,0.9979,0.9738,0.12823,0.197,0.167572
18/07/2008,1.5847,0.009372,1.9989,0.9791,0.9941,0.9702,0.12824,0.1966,0.167709
21/07/2008,1.5876,0.00936,1.9974,0.979,0.9984,0.9747,0.12825,0.1971,0.168144
22/07/2008,1.5782,0.009321,1.9912,0.9696,0.9902,0.9697,0.12826,0.1958,0.16669
23/07/2008,1.5706,0.009282,2.0001,0.964,0.9906,0.9624,0.12822,0.1941,0.165919
24/07/2008,1.5648,0.009293,1.9824,0.9625,0.9863,0.9541,0.12822,0.1931,0.165222
25/07/2008,1.571,0.009268,1.9916,0.9637,0.9818,0.9564,0.12821,0.1942,0.165725
28/07/2008,1.5755,0.009311,1.9956,0.9681,0.9778,0.9575,0.1282,0.1948,0.166493
29/07/2008,1.5583,0.009247,1.9802,0.9557,0.9751,0.9511,0.12816,0.1929,0.16441
30/07/2008,1.5576,0.009247,1.9803,0.9543,0.9782,0.9428,0.12815,0.1941,0.164897
